from,to,reprLat,reprLong,title,timePeriodsKeys,featureTypes
423025,422936,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,838349787,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,899108647,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,606859979,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,635776701,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,161909278,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,54214303,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,422973,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,422978,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,422983,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,29110684,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,422889,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,322942899,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,700767827,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,103808101,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,345477553,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423008,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,334776903,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,123625165,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,334776904,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,554777910,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,958548506,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,883684762,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423014,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,440482653,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,865014139,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,557607129,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,503777175,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,576179783,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,594335209,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,211668069,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,580975875,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,239510733,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,360312699,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,823121346,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,966985945,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423089,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,72845305,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,956605009,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,395487201,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,950724706,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,494660670,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423029,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,593462325,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423042,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423046,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,817164756,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423051,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,229277207,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,361831195,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,54214302,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423056,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423058,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,666067877,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,420615524,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423065,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,177271381,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,250091860,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423132,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423133,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423557,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,625199888,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423558,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423559,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423560,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423561,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423562,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423563,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423565,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423566,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423567,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423568,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423048,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,425068,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,277569430,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,921692078,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,948173334,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,426588,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,715215852,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,426597,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,55302071,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,305841487,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,47606496,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,256068848,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,281368358,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,360312698,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,356557088,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,866548110,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,528606605,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,889101791,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,22073979,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,986788581,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,319931451,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,520255117,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,740034026,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,76960231,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,159953179,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,166405461,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,825969667,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,103123065,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,770702014,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,987367012,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,236573248,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,195092807,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,226302607,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,867414858,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,326532998,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,529700371,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,967215409,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,529700371,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,367835399,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,426586,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,825912337,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,707467453,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,954023893,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,873367356,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,158081395,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,919243561,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,673471798,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,335461216,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,832482572,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,894727084,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,626333929,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,114815757,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,300044063,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,649091261,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,950724706,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,728475463,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,837078212,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,243310942,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,108334324,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,111763397,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,695491849,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,410440793,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,814891878,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,558953506,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,459049147,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,571649387,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,547584100,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,423053,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,451696383,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,300583267,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,458808506,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,267702570,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,505226457,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,741137357,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,267702571,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,445192365,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,978725164,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,771725842,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,872350435,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,430827518,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,402082165,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,182931392,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,535299163,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,943743265,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,207271756,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,502866838,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,207271757,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,463398873,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,640011069,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,208084576,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,934591703,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423025,541950317,41.891775,12.486137,Roma,"archaic,classical,hellenistic-republican,roman,late-antique,modern","urban, settlement"
423026,272213280,41.915947,12.610526,La Rustica,"archaic,classical",settlement
423029,422834,41.930588,12.536051,Sacer Mons,"classical,hellenistic-republican,roman,late-antique",settlement
423029,423025,41.930588,12.536051,Sacer Mons,"classical,hellenistic-republican,roman,late-antique",settlement
423031,423080,42.6783085406,12.3275425525,Salinae,"hellenistic-roman-early-empire,roman-early-empire-late-antique","marsh-wetland, salt-pan-salina"
423031,422995,42.6783085406,12.3275425525,Salinae,"hellenistic-roman-early-empire,roman-early-empire-late-antique","marsh-wetland, salt-pan-salina"
423031,231839930,42.6783085406,12.3275425525,Salinae,"hellenistic-roman-early-empire,roman-early-empire-late-antique","marsh-wetland, salt-pan-salina"
423031,423080,42.6783085406,12.3275425525,Salinae,"hellenistic-roman-early-empire,roman-early-empire-late-antique","marsh-wetland, salt-pan-salina"
423035,699256589,41.922899,12.518927,S. Agnese,"roman,late-antique,modern","cemetery, church"
423035,528606605,41.922899,12.518927,S. Agnese,"roman,late-antique,modern","cemetery, church"
423036,699256589,41.9620769406,12.5942432556,S. Alessandro,"roman,late-antique,mediaeval-byzantine,modern","cemetery, church"
423038,356966898,41.858916,12.510677,S. Callisto,"roman,late-antique,modern",cemetery
423038,423025,41.858916,12.510677,S. Callisto,"roman,late-antique,modern",cemetery
423042,423025,41.924913,12.487923,S. Ermete,"roman,late-antique",cemetery
423042,18271457,41.924913,12.487923,S. Ermete,"roman,late-antique",cemetery
423046,423025,41.902586,12.520633,S. Laurentius,"roman,late-antique",church
423047,423068,41.498916,12.993779,S. Lidano,"hellenistic-republican,hellenistic-roman-early-empire,roman,late-antique",bridge
423048,423025,41.879028,12.549083,SS. Marcellino e Pietro,"roman,late-antique,modern",church
423048,281289039,41.879028,12.549083,SS. Marcellino e Pietro,"roman,late-antique,modern",church
423048,987039111,41.879028,12.549083,SS. Marcellino e Pietro,"roman,late-antique,modern",church
423049,737328394,42.022471,12.316657,S. Maria di Galeria,"roman,late-antique",church
423051,423025,41.8585531,12.4602025,S. Passera,"roman,late-antique,mediaeval-byzantine,modern","church-2, tomb, church"
423051,615340369,41.8585531,12.4602025,S. Passera,"roman,late-antique,mediaeval-byzantine,modern","church-2, tomb, church"
423052,390205932,41.858695,12.476827,S. Paulus,"roman,late-antique,modern",church
423052,423025,41.858695,12.476827,S. Paulus,"roman,late-antique,modern",church
423053,423025,41.902465,12.453318,S. Petrus,"roman,late-antique,modern","church-2, church"
423055,423078,41.9186279,13.11026485,S. Scholastica,"late-antique,modern",church
423056,423025,41.8556026904,12.5154968698,S. Sebastianus,"roman,late-antique,modern","church-2, church"
423057,426595,41.944765,12.663571,S. Sinforosa,late-antique,church
423058,423025,41.926155,12.476652,S. Valentino,"roman,late-antique",cemetery
423058,856514595,41.926155,12.476652,S. Valentino,"roman,late-antique",cemetery
423060,297163719,41.519633,12.746396,Satricum,"archaic,classical,hellenistic-republican,modern",settlement
423060,297163721,41.519633,12.746396,Satricum,"archaic,classical,hellenistic-republican,modern",settlement
423061,856514595,41.975827,12.478409,Saxa Rubra,"roman,modern","station, settlement-modern"
423061,422941,41.975827,12.478409,Saxa Rubra,"roman,modern","station, settlement-modern"
423064,356966898,41.8521842007,12.5209095378,Mausoleum of Caecilia Metella,"hellenistic-republican,roman,late-antique,modern",tomb
423064,156802663,41.8521842007,12.5209095378,Mausoleum of Caecilia Metella,"hellenistic-republican,roman,late-antique,modern",tomb
423064,390922209,41.8521842007,12.5209095378,Mausoleum of Caecilia Metella,"hellenistic-republican,roman,late-antique,modern",tomb
423065,423025,41.866599,12.505709,Sep. Geta,"roman,late-antique",tomb
423065,356966898,41.866599,12.505709,Sep. Geta,"roman,late-antique",tomb
423067,422987,41.582188,12.954614,Serrone di Bove,"archaic,classical",settlement
423068,433208,41.498686,13.058914,Setia,"classical,hellenistic-republican,roman,late-antique,modern",settlement
423068,426636,41.498686,13.058914,Setia,"classical,hellenistic-republican,roman,late-antique,modern",settlement
423068,423047,41.498686,13.058914,Setia,"classical,hellenistic-republican,roman,late-antique,modern",settlement
423069,93042695,41.84402725,12.57668455,Sette Bassi,"hellenistic-republican,roman,roman-early-empire-late-antique,late-antique,modern",villa
423069,423025,41.84402725,12.57668455,Sette Bassi,"hellenistic-republican,roman,roman-early-empire-late-antique,late-antique,modern",villa
423070,18271457,42.007353,12.52286,Settebagni,"roman,late-antique",villa
423071,272213281,41.938317727,12.6220163126,Settecamini,"hellenistic-republican,roman,late-antique",station
423072,866779647,41.691453,13.022225,Signia,"classical,hellenistic-republican,roman,late-antique,modern",settlement
423072,14626469,41.691453,13.022225,Signia,"classical,hellenistic-republican,roman,late-antique,modern",settlement
423072,323580407,41.691453,13.022225,Signia,"classical,hellenistic-republican,roman,late-antique,modern",settlement
423073,422834,41.9223405,13.1038955,Simbruina Stagna,roman,reservoir
423073,183817908,41.9223405,13.1038955,Simbruina Stagna,roman,reservoir
423073,183817915,41.9223405,13.1038955,Simbruina Stagna,roman,reservoir
423075,587835546,41.700611,12.535351,Solforata,"hellenistic-republican,roman,late-antique","mine, settlement-modern"
423075,422958,41.700611,12.535351,Solforata,"hellenistic-republican,roman,late-antique","mine, settlement-modern"
423075,426624,41.700611,12.535351,Solforata,"hellenistic-republican,roman,late-antique","mine, settlement-modern"
423076,737328394,42.002408,12.38216,La Storta,late-antique,settlement
423076,136661131,42.002408,12.38216,La Storta,late-antique,settlement
423076,774612717,42.002408,12.38216,La Storta,late-antique,settlement
423077,356966898,41.69222,12.70472,Sublanuvio,"hellenistic-republican,roman,late-antique",station
423077,422956,41.69222,12.70472,Sublanuvio,"hellenistic-republican,roman,late-antique",station
423078,188535571,41.926019,13.094788,Sublaqueum,"hellenistic-republican,roman,late-antique",settlement
423078,423055,41.926019,13.094788,Sublaqueum,"hellenistic-republican,roman,late-antique",settlement
423080,1356,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,423031,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,423025,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,952976544,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,100447491,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,422912,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,919243561,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,370793043,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,326171400,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,413220,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,490093260,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,422834,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,413243,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,423031,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,425068,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,68481414,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,486975583,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,286808786,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,422923,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,413047,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,413339,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,413340,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,422958,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,413089,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,438670,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,771725842,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,413088,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,307322303,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,413091,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,422995,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,423008,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,334776903,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,207271756,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,423012,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,422948,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423080,211668069,42.7082004004,12.369277191,Tiberis (river),"roman,late-antique,modern",river
423081,272213281,41.963602,12.79818,Tibur,"archaic,classical,hellenistic-republican,roman,late-antique",settlement
423081,422834,41.963602,12.79818,Tibur,"archaic,classical,hellenistic-republican,roman,late-antique",settlement
423081,770901484,41.963602,12.79818,Tibur,"archaic,classical,hellenistic-republican,roman,late-antique",settlement
423081,512410974,41.963602,12.79818,Tibur,"archaic,classical,hellenistic-republican,roman,late-antique",settlement
