source,target,type
433032,489062160,"urban, settlement"
433032,458593871,"urban, settlement"
433032,809159706,"urban, settlement"
433032,826462996,"urban, settlement"
433032,973204925,"urban, settlement"
433032,456321707,"urban, settlement"
433032,222138654,"urban, settlement"
433032,753612858,"urban, settlement"
433032,264408879,"urban, settlement"
433032,142165735,"urban, settlement"
433032,119022475,"urban, settlement"
433032,557684935,"urban, settlement"
433032,452502505,"urban, settlement"
433032,260329423,"urban, settlement"
433032,367026512,"urban, settlement"
433032,338820566,"urban, settlement"
433032,830781444,"urban, settlement"
433032,615138225,"urban, settlement"
433032,663121962,"urban, settlement"
433032,829196251,"urban, settlement"
433032,939537684,"urban, settlement"
433032,999909607,"urban, settlement"
433032,999909608,"urban, settlement"
433032,629116433,"urban, settlement"
433032,600118250,"urban, settlement"
433032,531536068,"urban, settlement"
433032,560899635,"urban, settlement"
433032,132276185,"urban, settlement"
433032,38626420,"urban, settlement"
433032,81187433,"urban, settlement"
433032,769901808,"urban, settlement"
433032,264408878,"urban, settlement"
433032,869803559,"urban, settlement"
433032,135433596,"urban, settlement"
433032,416199695,"urban, settlement"
433032,164790904,"urban, settlement"
433032,644629084,"urban, settlement"
433032,419672522,"urban, settlement"
433032,419672523,"urban, settlement"
433032,335494560,"urban, settlement"
433032,540663113,"urban, settlement"
433032,205387552,"urban, settlement"
433032,797109353,"urban, settlement"
433032,23240266,"urban, settlement"
433032,410517750,"urban, settlement"
433032,981889086,"urban, settlement"
433032,393691694,"urban, settlement"
433032,117737330,"urban, settlement"
433032,241409194,"urban, settlement"
433032,861550598,"urban, settlement"
433032,865766495,"urban, settlement"
433032,104925762,"urban, settlement"
433032,615457796,"urban, settlement"
433032,979775194,"urban, settlement"
433032,717810706,"urban, settlement"
433032,182931393,"urban, settlement"
433032,305567842,"urban, settlement"
433032,352725406,"urban, settlement"
433032,780913480,"urban, settlement"
433032,95829693,"urban, settlement"
433032,690549463,"urban, settlement"
433032,557684934,"urban, settlement"
433032,449007780,"urban, settlement"
433032,220742115,"urban, settlement"
433032,524253439,"urban, settlement"
433032,792436981,"urban, settlement"
433032,531869654,"urban, settlement"
433032,340380318,"urban, settlement"
433032,387880487,"urban, settlement"
433032,90074311,"urban, settlement"
433032,19985870,"urban, settlement"
433032,630423237,"urban, settlement"
433032,321173926,"urban, settlement"
433032,793723815,"urban, settlement"
433032,300044064,"urban, settlement"
433032,978027002,"urban, settlement"
433032,83544251,"urban, settlement"
433032,83544252,"urban, settlement"
433032,568496340,"urban, settlement"
433032,90074312,"urban, settlement"
433032,670733374,"urban, settlement"
433032,912505596,"urban, settlement"
433032,975975197,"urban, settlement"
433032,188321148,"urban, settlement"
433032,495398788,"urban, settlement"
433032,795615129,"urban, settlement"
433032,264634401,"urban, settlement"
433032,182931390,"urban, settlement"
433032,436413,"urban, settlement"
433032,836029916,"urban, settlement"
433032,836029917,"urban, settlement"
433032,894852237,"urban, settlement"
433032,658295679,"urban, settlement"
433032,419907822,"urban, settlement"
433032,897019599,"urban, settlement"
433032,95873554,"urban, settlement"
433032,100249112,"urban, settlement"
433032,43612993,"urban, settlement"
433032,824486497,"urban, settlement"
433032,11924821,"urban, settlement"
433033,435639,marsh-wetland
433034,436397,region
433034,423005,region
433034,114815757,region
433036,356966898,bridge
433041,433042,"settlement, island"
433042,1356,archipelago
433042,432823,archipelago
433042,433008,archipelago
433042,433121,archipelago
433042,433011,archipelago
433042,433041,archipelago
433052,433208,settlement
433052,702604147,settlement
433053,433059,island
433055,432648,settlement
433057,433011,villa
433059,433139,water-open
433059,1043,water-open
433059,433189,water-open
433059,432752,water-open
433059,432876,water-open
433059,432648,water-open
433059,433053,water-open
433059,433102,water-open
433061,174900201,"sanctuary, settlement, port, temple-2"
433061,1356,"sanctuary, settlement, port, temple-2"
433061,413122,"sanctuary, settlement, port, temple-2"
433061,936919090,"sanctuary, settlement, port, temple-2"
433061,389050484,"sanctuary, settlement, port, temple-2"
433073,433017,settlement
433073,905663353,settlement
433073,436416,settlement
433073,858194460,settlement
433073,949315840,settlement
433073,261350657,settlement
433073,429758769,settlement
433073,50332479,settlement
433073,132381077,settlement
433073,100775437,settlement
433073,395241613,settlement
433073,319990513,settlement
433075,438878,settlement
433075,789856352,settlement
433077,432959,mountain
433078,433017,region
433078,413097,region
433078,432737,region
433078,865942280,region
433082,432764,church
433082,212743417,church
433094,432828,villa
433096,432664,"cemetery, abbey, church"
433099,207801353,settlement
433101,662332233,settlement
433101,662332234,settlement
433102,433059,river
433113,1356,river
433117,432621,people
433121,433042,island
433122,356966898,"settlement, settlement-modern"
433126,432910,settlement
433127,433204,"settlement, cave"
433128,688325943,settlement
433128,772313148,settlement
433128,688325945,settlement
433132,814891878,settlement
433132,895280110,settlement
433134,413240,settlement
433134,413165,settlement
433138,432853,"settlement, theatre"
433139,433059,settlement
433141,815,mountain
433143,702604147,"sanctuary, settlement"
433143,356966898,"sanctuary, settlement"
433143,835948519,"sanctuary, settlement"
433143,436399,"sanctuary, settlement"
433143,433379,"sanctuary, settlement"
433143,867719962,"sanctuary, settlement"
433143,700326648,"sanctuary, settlement"
433146,93042695,settlement
433146,433117,settlement
433146,436408,settlement
433146,434135,settlement
433147,828428388,settlement
433149,433017,settlement
433153,432813,mountain
433154,1004,river
433154,432849,river
433155,815,mountain
433162,432901,settlement
433163,593911178,"church-2, sanctuary"
433164,436409,settlement
433182,433017,"sanctuary, temple-2"
433185,93042695,settlement
433187,432901,settlement
433187,422944,settlement
433189,433059,"mountain, volcano"
433199,433024,settlement
433202,432751,villa
433202,432752,villa
433204,433127,villa
433208,423068,people
433208,423117,people
433208,438872,people
433208,433052,people
433208,432708,people
433208,432700,people
433208,432830,people
433210,433211,settlement
433211,1356,river
433211,433210,river
433211,434133,river
433211,434134,river
433211,432741,river
433379,433143,aqueduct
433380,432764,aqueduct
433383,433185,aqueduct
434133,433211,bridge
434133,236890543,bridge
434134,433211,bridge
434135,433146,bridge
434137,356966898,bridge
435637,432853,canal
435639,433033,canal
436395,432852,centuriation
436396,432855,centuriation
436397,433034,centuriation
436399,433143,centuriation
436401,432695,centuriation
436402,432839,centuriation
436403,393427,centuriation
436407,432739,centuriation
436408,433146,centuriation
436409,433164,centuriation
436410,433185,centuriation
436413,433032,centuriation
436415,432773,centuriation
436416,433073,centuriation
436418,432618,centuriation
438657,422958,"unlocated, people"
438658,422958,"unlocated, people"
438670,423080,"unlocated, river"
438671,422958,unlocated
438673,422958,unlocated
438677,422958,unlocated
438683,432702,"unlocated, estate"
438696,422958,unlocated
438698,422958,"unlocated, people"
438703,422958,unlocated
438704,422958,unlocated
438705,422944,"unlocated, settlement, settlement-modern"
438707,422830,unlocated
438710,422843,settlement
438720,433017,unlocated
438720,706151554,unlocated
438721,423081,unlocated
438722,432900,"unlocated, settlement"
438723,422958,"unlocated, settlement"
438729,433185,unlocated
438750,422958,"unlocated, people"
438765,432849,unlocated
438768,432700,"unlocated, villa"
438770,422958,"unlocated, people"
438775,422843,"unlocated, settlement"
438775,422837,"unlocated, settlement"
438777,432739,unlocated
438779,422958,"unlocated, people"
438781,422958,"unlocated, people"
438789,422958,"unlocated, people"
438795,422958,"unlocated, people"
438796,422958,"unlocated, people"
438803,622606468,"unlocated, settlement, settlement-modern"
438803,422958,"unlocated, settlement, settlement-modern"
438804,422972,unlocated
438813,422958,"unlocated, settlement"
438815,422958,"unlocated, people"
438820,442614,unlocated
438825,432721,unlocated
438826,422958,"unlocated, settlement"
438829,873367356,unlocated
438829,422958,unlocated
438831,413122,unlocated
438836,422958,"unlocated, people"
438850,422958,unlocated
438851,422958,unlocated
438853,422958,unlocated
438858,432721,unlocated
438862,422922,unlocated
438867,422958,"unlocated, people"
438869,422958,"unlocated, people"
438872,433208,"unlocated, settlement"
438874,432931,"unlocated, settlement"
438878,433075,"unlocated, road"
438880,432700,"unlocated, road"
438881,432739,unlocated
438882,432739,unlocated
438885,422958,"unlocated, people"
442439,432741,station
442442,442508,station
442450,356966898,settlement
442450,442564,settlement
442451,442614,settlement
442451,270868200,settlement
442451,182931391,settlement
442451,356966898,settlement
442451,328178490,settlement
442451,570444075,settlement
442452,469059303,settlement
442452,442614,settlement
442454,235928441,settlement
442457,442795,"settlement, port"
442469,441075551,region
442471,469059303,settlement
442471,442614,settlement
442471,356966898,settlement
442485,1004,river
442485,442523,river
442485,442525,river
442487,270868199,settlement
442487,442564,settlement
442487,716331844,settlement
442495,442657,settlement
442500,442714,settlement
442500,446241,settlement
442508,442621,river
442508,442442,river
442508,442658,river
442509,1004,"settlement, port"
442509,356966898,"settlement, port"
442511,356966898,settlement
442511,442714,settlement
442515,442714,settlement
442516,442657,settlement
442518,452395,region
