source,target,type
883384682,315220,type1
52124866,687854,type1
558037429,138371,type1
700097745,138248,type1
505229478,265849,type1
923612907,256155,type1
611814584,472048,type1
233803923,462513,type1
853733571,471947,type1
652509965,471947,type1
358782736,344448,type1
825677263,79368,type1
188535571,770901484,type1
188535571,423131,type1
188535571,423025,type1
188535571,423078,type1
469059303,446209,type1
469059303,442471,type1
469059303,446281,type1
469059303,442452,type1
502866838,423025,type1
502866838,434423626,type1
502866838,434423626,type1
502866838,277569430,type1
502866838,173078007,type1
502866838,674507252,type1
502866838,326532998,type1
502866838,889101791,type1
502866838,707467453,type1
502866838,370240026,type1
502866838,459049147,type1
502866838,837078212,type1
502866838,445545537,type1
502866838,161909278,type1
650003009,579885,type1
715839055,432754,type1
978854625,167919,type1
312305084,678158,type1
390040629,432815,type1
540685097,462270,type1
151530993,128376,type1
157983949,383811,type1
272709531,413320,type1
368355544,393379,type1
368355544,856514595,type1
771445424,383816,type1
251288970,423025,type1
34444021,472014,type1
6218928,413107,type1
942179195,413393,type1
942179195,362248862,type1
303135575,442796,type1
275941309,573475,type1
671846980,570127,type1
702050141,79486,type1
592005824,452125610,type1
155499663,490598212,type1
171983414,472014,type1
171983414,471898,type1
24536767,109180,type1
556055858,413288,type1
356648400,148142,type1
181951763,678378,type1
698029509,452439,type1
914767313,452439,type1
269260723,265849,type1
95066748,442573,type1
937974282,442753,type1
683849730,256155,type1
30276984,256155,type1
133229241,344448,type1
716466643,344448,type1
977184743,413231,type1
95537452,79431,type1
95537454,79431,type1
172058377,79549,type1
394362505,413124,type1
590493733,109169,type1
427637959,109169,type1
364392646,462213,type1
176458610,109063,type1
24162247,422987,type1
256068848,423025,type1
195410768,413373,type1
482181609,79299,type1
769901808,433032,type1
769901808,264408879,type1
769901808,222138654,type1
3156061,183817916,type1
871801169,423025,type1
871801169,347036492,type1
309736112,570182,type1
309736112,45246736,type1
721417202,115852119,type1
721417202,424487311,type1
599695861,442962448,type1
599695861,674361719,type1
326045393,638753,type1
875774713,442962448,type1
512410974,423081,type1
88165959,423081,type1
76301894,422987,type1
149706992,422987,type1
286572421,560353,type1
286572421,599587,type1
286572421,286572422,type1
286572422,560353,type1
286572422,286572421,type1
403627900,224949837,type1
535279838,315606,type1
535279839,423559,type1
535279840,423559,type1
535279841,423131,type1
535279842,324704,type1
754796063,707498,type1
178890585,89261,type1
767766096,423025,type1
157925,834876934,type1
157929,157857,type1
157929,157907,type1
157935,157878,type1
157940,783,type1
157940,507729266,type1
157942,1043,type1
157942,157861,type1
157945,157874,type1
158555,157802,type1
160817,157906,type1
160818,157858,type1
162337,157803,type1
167634,148168,type1
167634,177555,type1
167634,167734,type1
167634,177528,type1
167636,783,type1
167636,618833479,type1
167636,167966,type1
167636,393469,type1
167637,264120821,type1
167645,167776,type1
167652,148168,type1
167652,167922,type2
167652,177577,type2
167652,177508,type2
167656,138202,type2
167691,834876934,type2
167698,142050652,type2
167700,167750,type2
167701,834876934,type2
167703,993,type2
167703,147998,type2
167716,167745,type2
167716,148241,type2
167716,169130,type2
167717,141201,type2
167717,931407499,type2
167717,127640903,type1
167718,148168,type1
167718,171392,type1
167719,991340,type1
167734,171389,type1
167734,167793,type1
167734,167634,type1
167734,171435,type1
167734,171405,type1
167745,148168,type1
167745,167716,type1
167745,169130,type1
167750,167700,type1
167750,834876934,type1
167759,148168,type1
167778,982258,type1
167793,148168,type1
167793,167734,type1
167845,171392,type1
167859,171434,type1
167859,747857719,type1
167871,136661131,type1
708516601,472014,type1
3541230,354112,type1
682812945,472014,type1
727890049,856514595,type1
203215665,136661131,type1
4349104,256352,type1
333190326,432815,type1
432833118,423025,type1
432833118,207271756,type1
432833118,934591703,type1
432833118,335461216,type1
432833118,367835399,type1
128044615,423025,type1
128044615,422863,type2
491534,560221,type2
491534,491592,type2
491556,501638,type2
491561,491682,type2
491561,501365,type2
491561,507480,type2
491572,491696,type2
491572,376566547,type2
491572,832363479,type2
491585,196789404,type2
491592,491534,type2
491615,196789404,type2
491651,491669,type1
491653,491654,type1
491653,491739,type1
491654,491653,type1
491656,991253193,type1
491656,668537581,type1
491660,491678,type1
491669,491526,type1
491669,491651,type1
491669,494542,type1
491669,494579,type1
491669,501380,type1
491669,491520,type1
491669,494624,type1
491677,491756,type1
491677,491696,type1
491678,491660,type1
491678,554875758,type1
491678,170572803,type1
491682,560221,type1
491682,491561,type1
491682,491701,type1
491686,495763997,type1
491687,196789404,type1
491687,409986438,type1
491687,409986437,type1
491687,437137448,type1
491689,540687,type1
491696,491677,type1
491696,491572,type1
491701,491682,type1
491703,196789404,type1
491731,308912370,type1
491739,491653,type1
491741,196789404,type1
491741,264924632,type1
491741,664535672,type1
491741,834862589,type1
491741,563800136,type1
491741,55417173,type1
491741,332324146,type1
491741,115782359,type1
491741,193679552,type1
491741,361097849,type1
491741,361097850,type1
491741,66861929,type1
491741,361097851,type1
491741,74062405,type1
491741,628342669,type1
491756,491677,type1
494542,491669,type1
494548,491550,type1
494579,491669,type1
494582,491520,type1
494624,491669,type1
494625,491520,type1
494631,491656,type1
49860,50298,type1
49863,50298,type1
49895,743295152,type1
49903,39352,type1
49925,50298,type1
49954,50127,type1
49957,50298,type1
50000,50298,type1
50027,50298,type1
50066,50071,type1
50071,50066,type1
50118,39352,type1
50120,50298,type1
50124,50298,type1
50127,49954,type1
501325,45635759,type1
501334,550944,type1
501337,196789404,type1
501338,501635,type1
501342,501365,type1
501343,501365,type1
501346,501635,type1
501347,501629,type2
501347,196789404,type2
501347,864330772,type2
501347,501495,type2
501357,196789404,type2
501359,550944,type2
501364,550944,type2
501365,491561,type2
501365,501639,type2
501365,501612,type2
501365,560221,type2
501365,501530,type2
501365,501535,type2
501365,501342,type2
501365,501343,type2
501365,501599,type2
501365,501643,type2
501365,501366,type2
501365,501400,type1
501365,501469,type1
501366,501365,type1
501380,196789404,type1
501380,491669,type1
501386,177302800,type1
50139,50298,type1
501393,550944,type1
501396,501597,type1
501400,501365,type1
501409,501629,type1
501410,501629,type1
501432,501644,type1
501432,502842,type1
501433,501635,type1
501434,560221,type1
501434,511381,type1
501434,550871,type1
501438,501439,type1
501439,599944,type1
501439,501438,type1
501439,501510,type1
501439,501463,type1
501447,501635,type1
50146,50055,type1
501463,501439,type1
501469,501365,type1
501481,550944,type1
501482,196789404,type1
501482,762595495,type1
501489,196789404,type1
501495,501347,type1
501495,864330772,type1
50150,50298,type1
501507,501468,type1
501510,501439,type1
501511,501597,type1
501530,501365,type1
501535,501365,type1
501555,196789404,type1
501566,501631,type1
501570,550944,type1
501570,981526,type1
501596,501597,type1
501597,599944,type1
501597,501596,type1
501597,501511,type1
501597,501600,type1
501597,501664,type1
501599,501365,type1
501600,501597,type1
501612,501365,type1
501629,560221,type1
501629,501347,type1
501629,502838,type1
501629,501409,type1
501629,501410,type1
501631,501566,type1
501634,501635,type1
501634,851289754,type1
501635,599944,type1
501635,501634,type1
501635,501447,type1
501635,501346,type1
501635,501433,type1
501635,501338,type1
501638,528109753,type1
501638,507461,type1
501638,491556,type1
501639,501365,type1
501643,501365,type1
501644,501432,type1
501664,501597,type1
50178,39352,type1
50184,50298,type1
50266,50298,type1
502838,501629,type1
502842,501432,type1
50298,50027,type1
50298,50120,type1
50298,50124,type1
50298,50184,type1
50298,50150,type1
50298,348371058,type1
50298,50266,type1
50298,50139,type1
50298,50318,type1
50298,50644,type1
50298,50643,type1
50298,49863,type1
50298,50645,type1
50298,49925,type1
50298,49957,type1
50298,50000,type1
50300,50146,type1
50318,50298,type1
50592,39352,type1
50600,50298,type1
50643,50298,type1
50644,50298,type1
50645,50298,type1
507364,501386,type1
507364,501597,type1
703739111,643235008,type1
202079426,524143100,type1
220742115,433032,type1
220742115,824486497,type1
461352830,452488,type1
892575223,796289136,type1
217728890,462086,type1
452502505,433032,type1
452502505,963297877,type1
452502505,844519765,type1
161272835,413104,type1
971497934,433032,type1
971497934,984330151,type2
328444,324828,type2
328444,324831,type2
334510,334511,type2
334536,335225,type2
334570,337510,type2
334570,612749290,type2
334570,335226,type2
631385926,590030,type2
631385926,177302800,type2
705365883,214160492,type2
484501230,423025,type2
484501230,432900,type2
279984092,668208,type2
572631626,265817,type2
572631626,265916,type2
572631626,236087657,type2
572631626,233265929,type2
572631626,265960,type2
572631626,13999296,type2
572631626,983306646,type1
572631626,266026,type1
711164402,423025,type1
711164402,695491849,type1
837320803,679976755,type1
301156661,432716,type1
735955220,423116,type1
322576916,423116,type1
607885596,423116,type1
607885597,423116,type1
423006578,108894,type1
538561167,108894,type1
780510607,108894,type1
465932145,108776,type1
435916987,570479,type1
458085759,91357,type1
599241518,599610,type1
599241518,599575,type1
124758312,423081,type1
674237647,422987,type1
647937672,472014,type1
405745229,129678075,type1
405745229,57893804,type1
405745229,648614,type1
405745229,56567731,type1
311078476,129678075,type1
395214998,707498,type1
395214998,707534,type1
395214998,707556,type1
395214998,319430829,type1
605795336,652445664,type1
605795336,907036116,type1
605795336,944349915,type1
605795336,648670,type1
605795336,648792,type1
605795336,930131678,type1
605795336,257997170,type1
257997170,648670,type1
257997170,648792,type1
257997170,930131678,type1
257997170,907036116,type1
257997170,944349915,type1
257997170,652445664,type1
257997170,605795336,type1
726944832,944349915,type1
726944833,944349915,type1
726944834,944349915,type1
726944834,1043,type1
615138225,433032,type1
615138225,824486497,type1
663121962,433032,type1
663121962,538911200,type1
749375794,423025,type1
586984740,589748,type1
791438655,678401,type1
5043153,442810,type1
655808603,632227173,type1
482947334,265884,type1
69536363,573474,type1
69536363,573475,type1
69536363,573086,type1
643235008,166434539,type1
643235008,703739111,type1
643235008,530611410,type1
490598212,79599,type1
490598212,155499663,type1
543726021,652350,type1
543726021,658378,type1
543726022,17658595,type1
222224043,195325998,type1
817324525,550497,type1
424487311,721417202,type1
37484455,462244,type1
27461581,589748,type1
462038222,893990,type1
213761155,413324,type1
56664012,432921,type1
991328,154459219,type1
72845305,423025,type1
72845305,207271756,type1
72845305,872350435,type1
72845305,158081395,type1
242234873,356966898,type1
