from,timePeriodsKeys
639042,"early-iron-age-anatolia,middle-late-iron-age-anatolia,classical,achaemenid-middle-east,hellenistic-republican,hellenistic-middle-east,roman-middle-east,roman,roman-early-empire-parthian-middle-east,transition-roman-early-empire-late-antique,late-antique,late-antique-sasanian-middle-east,late-antique-late-byzantine,early-byzantine,abassid-middle-east"
639042,"early-iron-age-anatolia,middle-late-iron-age-anatolia,classical,achaemenid-middle-east,hellenistic-republican,hellenistic-middle-east,roman-middle-east,roman,roman-early-empire-parthian-middle-east,transition-roman-early-empire-late-antique,late-antique,late-antique-sasanian-middle-east,late-antique-late-byzantine,early-byzantine,abassid-middle-east"
639042,"early-iron-age-anatolia,middle-late-iron-age-anatolia,classical,achaemenid-middle-east,hellenistic-republican,hellenistic-middle-east,roman-middle-east,roman,roman-early-empire-parthian-middle-east,transition-roman-early-empire-late-antique,late-antique,late-antique-sasanian-middle-east,late-antique-late-byzantine,early-byzantine,abassid-middle-east"
639042,"early-iron-age-anatolia,middle-late-iron-age-anatolia,classical,achaemenid-middle-east,hellenistic-republican,hellenistic-middle-east,roman-middle-east,roman,roman-early-empire-parthian-middle-east,transition-roman-early-empire-late-antique,late-antique,late-antique-sasanian-middle-east,late-antique-late-byzantine,early-byzantine,abassid-middle-east"
639048,"archaic,classical,hellenistic-republican,roman,late-antique"
639048,"archaic,classical,hellenistic-republican,roman,late-antique"
639079,"roman,late-antique,modern"
639087,"classical,hellenistic-republican,roman,late-antique"
639087,"classical,hellenistic-republican,roman,late-antique"
639087,"classical,hellenistic-republican,roman,late-antique"
639087,"classical,hellenistic-republican,roman,late-antique"
639087,"classical,hellenistic-republican,roman,late-antique"
639087,"classical,hellenistic-republican,roman,late-antique"
639087,"classical,hellenistic-republican,roman,late-antique"
639087,"classical,hellenistic-republican,roman,late-antique"
639109,"classical,hellenistic-republican,roman,late-antique"
639116,"hellenistic-republican,roman,modern"
639116,"hellenistic-republican,roman,modern"
639132,"classical,roman,modern"
639133,"classical,roman"
639137,"classical,hellenistic-republican,roman,late-antique,modern"
639139,"classical,hellenistic-republican,roman,late-antique"
639139,"classical,hellenistic-republican,roman,late-antique"
639147,"classical,hellenistic-republican,roman,late-antique"
639147,"classical,hellenistic-republican,roman,late-antique"
639166,"classical,hellenistic-republican,roman,late-antique,modern"
639166,"classical,hellenistic-republican,roman,late-antique,modern"
639167,"late-bronze-age-anatolia,classical,hellenistic-republican,roman,late-antique,modern"
639167,"late-bronze-age-anatolia,classical,hellenistic-republican,roman,late-antique,modern"
639167,"late-bronze-age-anatolia,classical,hellenistic-republican,roman,late-antique,modern"
639489,roman
639494,hellenistic-republican
639495,roman
639496,roman
639497,roman
640244,"roman,late-antique"
640246,"roman,late-antique,modern"
640251,"roman,ottoman-empire-2"
640251,"roman,ottoman-empire-2"
640252,roman
978725164,roman
978725164,roman
978725165,roman
386155228,hellenistic-republican
592169143,
592169143,
818739154,"mediaeval-byzantine,modern"
988280578,"archaic,classical,hellenistic-republican,roman,late-antique"
988280578,"archaic,classical,hellenistic-republican,roman,late-antique"
988280578,"archaic,classical,hellenistic-republican,roman,late-antique"
988280578,"archaic,classical,hellenistic-republican,roman,late-antique"
857232,"roman,late-antique,modern"
857246,"roman,modern"
857276,"archaic,classical,hellenistic-republican,roman,late-antique,modern"
857287,"classical,hellenistic-republican,roman,late-antique"
857287,"classical,hellenistic-republican,roman,late-antique"
857287,"classical,hellenistic-republican,roman,late-antique"
857317,"hellenistic-republican,roman,modern"
857321,"middle-bronze-age-anatolia,1200-bc-middle-east,archaic,middle-late-iron-age-anatolia,classical,achaemenid-middle-east,hellenistic-republican,hellenistic-middle-east,roman-middle-east,roman,roman-early-empire-parthian-middle-east,transition-roman-early-empire-late-antique,late-antique,late-antique-sasanian-middle-east,late-antique-late-byzantine,abassid-middle-east,rum-crusader-anatolia,crusader-byzantine-seljuq-middle-east,ottoman-rise,early-ottoman-empire,1500-ad-middle-east,late-ottoman-empire,ottoman-decline-mandate-middle-east,modern-middle-east"
857350,"classical,hellenistic-republican,roman,late-antique"
857352,"classical,hellenistic-republican,roman,late-antique,modern"
857352,"classical,hellenistic-republican,roman,late-antique,modern"
857352,"classical,hellenistic-republican,roman,late-antique,modern"
857359,"elamite-western-iran,1200-bc-middle-east,archaic,neo-assyrian-babylonian-middle-east,classical,achaemenid-middle-east,hellenistic-republican,hellenistic-middle-east,roman-middle-east,roman,roman-early-empire-parthian-middle-east,transition-roman-early-empire-late-antique,late-antique,late-antique-sasanian-middle-east,persian-medieval-caucasus,early-byzantine,abassid-middle-east,middle-byzantine,early-medieval-caucasus,crusader-byzantine-seljuq-middle-east,ottoman-rise,early-ottoman-empire,1500-ad-middle-east,perso-ottoman-russian-caucasus,ottoman-empire,late-ottoman-empire,modern-middle-east"
857359,"elamite-western-iran,1200-bc-middle-east,archaic,neo-assyrian-babylonian-middle-east,classical,achaemenid-middle-east,hellenistic-republican,hellenistic-middle-east,roman-middle-east,roman,roman-early-empire-parthian-middle-east,transition-roman-early-empire-late-antique,late-antique,late-antique-sasanian-middle-east,persian-medieval-caucasus,early-byzantine,abassid-middle-east,middle-byzantine,early-medieval-caucasus,crusader-byzantine-seljuq-middle-east,ottoman-rise,early-ottoman-empire,1500-ad-middle-east,perso-ottoman-russian-caucasus,ottoman-empire,late-ottoman-empire,modern-middle-east"
857381,"roman,late-antique"
75740664,"neolithic-eastern-med,neolithic-malta,modern"
601235773,"bronze-age-malta,archaic,classical,hellenistic-republican,roman,late-antique,modern"
29964875,2nd-millenium-bce
402975098,neo-assyrian-babylonian-middle-east
402975098,neo-assyrian-babylonian-middle-east
524253439,"roman,modern"
524253439,"roman,modern"
179295730,"neo-assyrian-babylonian-middle-east,modern"
179295730,"neo-assyrian-babylonian-middle-east,modern"
179295730,"neo-assyrian-babylonian-middle-east,modern"
179295730,"neo-assyrian-babylonian-middle-east,modern"
179295730,"neo-assyrian-babylonian-middle-east,modern"
179295730,"neo-assyrian-babylonian-middle-east,modern"
179295730,"neo-assyrian-babylonian-middle-east,modern"
179295730,"neo-assyrian-babylonian-middle-east,modern"
179295730,"neo-assyrian-babylonian-middle-east,modern"
179295730,"neo-assyrian-babylonian-middle-east,modern"
179295730,"neo-assyrian-babylonian-middle-east,modern"
179295730,"neo-assyrian-babylonian-middle-east,modern"
179295730,"neo-assyrian-babylonian-middle-east,modern"
179295730,"neo-assyrian-babylonian-middle-east,modern"
179295730,"neo-assyrian-babylonian-middle-east,modern"
331679526,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
331679526,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
331679526,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
331679526,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
331679526,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
331679526,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
331679526,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
331679526,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
331679526,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
331679526,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
331679526,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
310869662,"later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
310869662,"later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
310869662,"later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
310869662,"later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
310869662,"later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
310869662,"later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
310869662,"later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
310869662,"later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
310869662,"later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
310869662,"later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
301732141,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,modern"
301732141,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,modern"
301732141,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,modern"
301732141,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,modern"
301732141,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,modern"
301732141,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,modern"
301732141,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,modern"
301732141,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,modern"
301732141,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,modern"
301732141,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,modern"
301732141,"early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east,modern"
681842440,neo-assyrian-babylonian-middle-east
681842440,neo-assyrian-babylonian-middle-east
681842440,neo-assyrian-babylonian-middle-east
90291125,neo-assyrian-babylonian-middle-east
90291125,neo-assyrian-babylonian-middle-east
90291125,neo-assyrian-babylonian-middle-east
90291126,"neo-assyrian-babylonian-middle-east,modern"
90291126,"neo-assyrian-babylonian-middle-east,modern"
90291126,"neo-assyrian-babylonian-middle-east,modern"
90291126,"neo-assyrian-babylonian-middle-east,modern"
130506467,"neo-assyrian-babylonian-middle-east,modern"
130506467,"neo-assyrian-babylonian-middle-east,modern"
130506467,"neo-assyrian-babylonian-middle-east,modern"
130506468,"neo-assyrian-babylonian-middle-east,modern"
130506468,"neo-assyrian-babylonian-middle-east,modern"
130506468,"neo-assyrian-babylonian-middle-east,modern"
130506468,"neo-assyrian-babylonian-middle-east,modern"
767860328,"akkadian-ur-iii-mesopotamia,old-babylonian-assyrian-mesopotamia,later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
767860328,"akkadian-ur-iii-mesopotamia,old-babylonian-assyrian-mesopotamia,later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
767860328,"akkadian-ur-iii-mesopotamia,old-babylonian-assyrian-mesopotamia,later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
767860328,"akkadian-ur-iii-mesopotamia,old-babylonian-assyrian-mesopotamia,later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
767860328,"akkadian-ur-iii-mesopotamia,old-babylonian-assyrian-mesopotamia,later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
767860328,"akkadian-ur-iii-mesopotamia,old-babylonian-assyrian-mesopotamia,later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
767860328,"akkadian-ur-iii-mesopotamia,old-babylonian-assyrian-mesopotamia,later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
767860328,"akkadian-ur-iii-mesopotamia,old-babylonian-assyrian-mesopotamia,later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
767860328,"akkadian-ur-iii-mesopotamia,old-babylonian-assyrian-mesopotamia,later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
767860328,"akkadian-ur-iii-mesopotamia,old-babylonian-assyrian-mesopotamia,later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
767860328,"akkadian-ur-iii-mesopotamia,old-babylonian-assyrian-mesopotamia,later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
767860328,"akkadian-ur-iii-mesopotamia,old-babylonian-assyrian-mesopotamia,later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
767860328,"akkadian-ur-iii-mesopotamia,old-babylonian-assyrian-mesopotamia,later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia,neo-assyrian-babylonian-middle-east"
967100965,"roman,modern"
103018178,"hellenistic-republican,roman"
103018178,"hellenistic-republican,roman"
103018179,"hellenistic-republican,roman"
568637774,"roman,modern"
51062012,"late-antique,mediaeval-byzantine,modern"
358880029,"neo-assyrian-babylonian-middle-east,achaemenid-middle-east,twentieth-ce,twenty-first-ce"
358880029,"neo-assyrian-babylonian-middle-east,achaemenid-middle-east,twentieth-ce,twenty-first-ce"
358880029,"neo-assyrian-babylonian-middle-east,achaemenid-middle-east,twentieth-ce,twenty-first-ce"
640011069,hellenistic-roman-early-empire
897019599,"hellenistic-republican,roman"
95873554,"roman,modern"
95873554,"roman,modern"
100249112,"roman,modern"
100249112,"roman,modern"
364001862,"roman,modern"
364001862,"roman,modern"
419907821,"roman,modern"
419907821,"roman,modern"
419907822,"roman,modern"
